CPU Usage: 1.308411%, Memory Usage: 20.514701%
CPU Usage: 0.436681%, Memory Usage: 20.520886%
CPU Usage: 1.747815%, Memory Usage: 20.521090%
CPU Usage: 0.625000%, Memory Usage: 20.520426%
CPU Usage: 0.810979%, Memory Usage: 20.539440%
CPU Usage: 0.499376%, Memory Usage: 20.525742%
CPU Usage: 0.811486%, Memory Usage: 20.525333%
CPU Usage: 0.814026%, Memory Usage: 20.524975%
CPU Usage: 1.500938%, Memory Usage: 20.515519%
CPU Usage: 0.062500%, Memory Usage: 20.515315%
CPU Usage: 0.499688%, Memory Usage: 20.534431%
CPU Usage: 0.688360%, Memory Usage: 20.537089%
CPU Usage: 0.501882%, Memory Usage: 20.521244%
CPU Usage: 1.623985%, Memory Usage: 20.501565%
CPU Usage: 0.124844%, Memory Usage: 20.513935%
CPU Usage: 1.245330%, Memory Usage: 20.490780%
CPU Usage: 0.187266%, Memory Usage: 20.491087%
CPU Usage: 1.996257%, Memory Usage: 20.507034%
